Unique.ID,country,latitude,longitude,Basin.ID,start.year,end.year,num.year,dur.year,eqr.start,eqr.end,eqr.change,richness,rich.rarefied,rich.coverage,ab,fd,trait.ses,taxa.comp,trait.comp,id.level,richness_circularity,ab_circularity,taxa_circularity,trait_circularity
FRA_046_MZB_LO_1107,France,41.81291106,8.961749042,1287874,2008,2021,7,14,0.699244196,0.915594295,0.2163501,2.46501,0.709629,2.252596,12.326097,5.806936,0.063213972,0.000932,0.002475,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1108,France,41.7884634,8.921196648,1287874,2009,2021,8,13,0.684978854,0.732877069,0.047898215,0.898743,-1.482334,-1.462826,16.619797,2.003191,0.015744286,0.039274,0.014793,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1109,France,41.76872228,9.173762804,1284980,2008,2021,8,14,0.774580196,0.856612818,0.082032622,5.009658,1.205186,1.967439,14.451077,11.720832,0.171939609,0.00963,0.005536,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1110,France,41.65565853,8.981628606,1284980,2009,2021,8,13,0.69540625,0.675512072,-0.019894178,0.67101,-1.425777,-2.411863,13.849275,1.131208,0.092836468,0.063824,0.009136,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1111,France,42.44520133,9.470438066,1284289,2008,2020,8,13,0.457798322,0.625382526,0.167584204,2.76705,0.062727,-0.404727,14.879864,5.411056,0.055716503,0.019381,0.003839,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1112,France,41.71825549,9.303875635,1286742,2011,2021,7,11,0.509477373,0.754260677,0.244783305,5.822412,2.237258,4.041124,23.101941,13.832152,0.022939574,0.137744,0.007533,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1113,France,42.27481206,8.853207667,1264942,2008,2021,9,14,0.763425195,0.695721679,-0.067703515,1.423687,-2.181613,-3.181845,14.854146,2.711604,-0.031333579,0.048441,0.007729,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1115,France,41.92334719,9.309219852,1242369,2008,2021,8,14,0.66950807,0.724658912,0.055150842,1.647597,0.252758,2.031618,9.526058,3.163902,0.091771271,0.071906,0.018325,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1116,France,42.65252691,9.07360755,1288399,2008,2021,7,14,0.448015545,0.269973775,-0.17804177,-0.304271,-1.33818,-4.206723,4.303287,-0.575255,0.057813229,0.044171,0.01084,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1117,France,42.60963669,9.294594375,1294634,2008,2021,9,14,0.775890088,0.767559796,-0.008330291,2.310628,0.260223,-4.301804,16.137022,4.420073,0.036411936,0.021497,0.006314,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1118,France,42.61996715,8.992734161,1288398,2009,2021,9,13,0.676389923,0.672610131,-0.003779792,3.519323,-0.63459,-3.413473,20.566397,7.989123,0.091704733,0.091977,0.017529,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1119,France,42.37958565,8.753740571,1265987,2008,2021,10,14,0.39143752,0.708707793,0.317270273,3.762178,1.794172,3.869286,7.706908,9.707414,-0.089416762,0.10535,0.003161,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1120,France,47.05526526,5.286063484,1172787,2008,2021,8,14,0.489153201,0.457682282,-0.031470919,-1.838298,1.604235,3.808315,-12.283794,-4.30685,-0.058454443,0.047745,0.007978,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1121,France,44.18967929,7.03150888,1164273,2008,2020,7,13,0.487169199,0.471120708,-0.016048491,-0.457111,-1.714966,-0.421775,6.168572,-1.466777,-0.06475351,0.074177,0.020433,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1122,France,44.60090167,4.989354614,1172787,2008,2021,11,14,0.711741079,0.608695445,-0.103045634,-1.366282,-0.733389,-3.752178,-5.315379,-1.494249,0.021016919,0.059258,0.007339,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1123,France,43.61516773,3.817201198,1172623,2008,2021,7,14,0.055318428,0.360387387,0.305068959,5.473045,3.923257,6.383491,6.72391,13.070251,0.013792209,0.077205,0.014581,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1124,France,42.6765993,2.824258098,1171659,2012,2021,7,10,0.50619781,0.570065266,0.063867456,-0.943872,1.105938,0.518632,-10.177811,-1.814015,0.040893381,0.004168,0.004817,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1125,France,42.80616381,2.481939604,1173398,2008,2021,9,14,0.713402238,0.702084311,-0.011317927,-0.702981,1.157714,2.941553,-6.547437,-1.380577,0.067845416,0.067438,0.012519,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1126,France,43.24452271,6.000062518,1167593,2009,2021,10,13,0.329298604,0.35951765,0.030219046,-1.183044,0.854105,1.15093,-7.744229,-3.065039,-0.107913093,0.02905,0.001701,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1127,France,46.30141886,4.764414652,1172787,2008,2019,10,12,0.197266159,0.364238388,0.166972229,1.112364,0.696213,-6.237884,-3.926845,1.748711,-0.019517157,0.111186,0.037378,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1128,France,43.47860881,6.266313613,1173410,2008,2020,9,13,0.517218717,0.670125394,0.152906677,-0.336438,1.699863,4.773781,-6.582462,-1.193217,-0.035504926,0.067514,0.017772,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1129,France,43.15874129,6.256519933,1172383,2008,2019,9,12,0.466841145,0.569537776,0.102696631,2.200488,0.871754,-1.215996,5.447864,3.712686,-0.015142339,0.034727,0.004987,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1130,France,42.89688452,9.42046818,1267275,2008,2021,10,14,0.644605934,0.729970567,0.085364633,1.962156,-0.411445,-0.546776,15.926918,3.299637,-0.011957436,0.041001,0.006604,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1131,France,43.59604131,6.769480434,1171515,2009,2021,10,13,0.321745928,0.519550936,0.197805008,3.398779,4.867104,5.675567,-1.517285,9.116032,0.044058712,0.107448,0.039418,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1132,France,47.58141626,6.743084697,1172787,2008,2021,7,14,0.360551871,0.321385739,-0.039166132,-1.435468,-1.388295,-0.517275,-0.115285,-4.011903,0.043414637,0.063287,0.009727,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1133,France,43.6081599,4.003845405,1172849,2008,2020,7,13,0.272148817,0.382019256,0.10987044,2.824186,3.662392,2.413898,0.203945,3.164276,-0.012220011,0.159736,0.037206,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1134,France,46.97816695,5.407670162,1172787,2008,2021,8,14,0.452223964,0.369594261,-0.082629703,-0.698821,-0.040456,3.97414,-4.311399,-1.278899,0.103199306,0.034981,0.007483,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1135,France,46.39793987,5.86580635,1172787,2010,2021,7,12,0.821321495,0.891142297,0.069820802,0.948443,0.789428,1.878479,2.722434,2.146514,-0.03714904,0.054587,0.008296,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1136,France,47.81622866,6.198453161,1172787,2008,2021,8,14,0.713365841,0.910576616,0.197210775,0.403472,1.740581,1.20618,-4.886596,0.3613,-0.039830809,0.048255,0.018819,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1137,France,47.80152091,6.308658208,1172787,2008,2020,8,13,0.637223623,0.760942344,0.123718722,1.067824,1.975319,5.33179,-1.905298,2.280358,-0.067089313,0.078506,0.014393,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1138,France,47.94324566,6.42192362,1172787,2008,2021,7,14,0.555001312,0.916878443,0.361877131,3.550073,6.94083,14.00223,-5.547413,7.968214,-0.156818888,0.094212,0.024638,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1139,France,47.6622098,6.28071608,1172787,2008,2019,8,12,0.54958029,0.504012381,-0.045567909,-1.330527,1.305457,3.338597,-9.309099,-3.019504,0.021877141,0.067574,0.006301,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1141,France,47.80618475,5.459626634,1172787,2008,2018,7,11,0.003645337,0.05900342,0.055358083,3.461172,7.205187,-0.578174,-19.133761,7.740455,-0.080438856,0.046153,0.01218,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1142,France,47.69284974,5.456223203,1172787,2008,2021,8,14,0.555566725,0.485544028,-0.070022697,-1.243958,-0.403798,-1.188005,-4.084155,-2.196418,0.060191097,0.077032,0.016406,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1143,France,47.50782566,6.354308908,1172787,2008,2019,8,12,0.886050718,0.771297493,-0.114753225,0.207135,-2.012522,-5.376151,8.222505,1.313765,0.008314429,0.069615,0.008758,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1145,France,47.66995209,6.47198852,1172787,2008,2021,7,14,0.297975042,0.2767503,-0.021224742,-1.188592,-0.31708,3.542367,-4.855239,-1.813031,0.072013517,0.027804,0.003619,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1146,France,47.43549867,6.20919681,1172787,2008,2019,8,12,0.5263165,0.628226261,0.101909762,-0.259165,-2.287473,-3.806193,8.500537,-1.866158,-0.116279905,0.02413,0.010864,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1147,France,47.2858351,5.806764654,1172787,2008,2019,7,12,0.471728768,0.300378798,-0.17134997,0.181469,-1.436138,-12.383722,7.047889,0.408275,-0.021990365,0.087747,0.008562,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1148,France,47.26462569,5.743328362,1172787,2008,2021,9,14,0.542113214,0.726736757,0.184623544,3.293178,2.396744,1.56255,3.843454,6.38882,0.014331857,0.071098,0.01518,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1149,France,47.31561169,5.518756893,1172787,2010,2021,9,12,0.140189628,0.14563491,0.005445281,0.223339,0.118894,1.618867,0.71998,-1.122179,-0.065294433,0.083871,0.013055,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1150,France,47.3354477,5.968455432,1172787,2008,2021,9,14,0.721177505,0.56517678,-0.156000725,-0.700796,-0.829922,-5.090755,0.711549,-1.360269,-0.019082223,0.042493,0.025487,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1151,France,47.25248492,5.618601203,1172787,2010,2021,9,12,0.233408158,0.299741346,0.066333188,2.928149,1.83821,1.461532,10.15128,5.652025,0.008459616,0.02583,0.012922,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1152,France,47.56633274,6.943143905,1172787,2008,2021,8,14,0.375659701,0.534000141,0.15834044,2.790096,2.903051,2.300497,0.512302,5.605835,0.020310479,0.041928,0.00039,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1153,France,47.62146544,6.955017527,1172787,2008,2021,7,14,0.29731497,0.030682373,-0.266632597,-2.597251,-1.194364,-4.435321,-1.892966,-4.488918,-0.037239503,0.066402,0.009494,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1154,France,47.34124774,6.381962945,1172787,2009,2018,7,10,0.768622614,0.830802391,0.062179777,1.810205,3.003609,1.115166,-7.422747,4.822323,-0.076730311,0.052322,0.007257,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1155,France,47.03587216,5.53997004,1172787,2009,2021,9,13,0.75103912,0.714067323,-0.036971797,-1.083027,-0.974348,-0.335516,-0.094501,-3.702133,0.007823209,0.069668,0.013366,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1157,France,46.92468754,5.702215353,1172787,2009,2021,9,13,0.617508688,0.527850609,-0.089658079,0.694075,-2.726537,-6.101186,11.085,1.544809,-0.002192051,0.009686,0.015046,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1159,France,47.52386195,6.899335264,1172787,2010,2021,7,12,0.221023397,0.226524015,0.005500618,-0.781916,-0.014361,-8.753555,-3.5815,-2.015929,-0.075785349,0.096172,0.035504,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1160,France,46.96102376,5.262763837,1172787,2009,2021,7,13,0.312347038,0.08466252,-0.227684518,-7.204298,-4.362571,-1.82444,2.262904,-16.245476,-0.127201662,0.082581,0.027386,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1161,France,46.7483522,5.889821011,1172787,2010,2021,7,12,0.750907394,0.659950512,-0.090956882,0.942678,-0.504553,-5.143616,5.105244,2.374272,0.120571766,0.057715,0.019314,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1162,France,46.72326069,5.462384924,1172787,2010,2021,10,12,0.709911657,0.733709607,0.02379795,-0.023965,0.538439,2.099015,-2.289702,-0.1298,0.019278784,0.112774,0.023568,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1164,France,46.3913883,5.447227618,1172787,2008,2020,9,13,0.598457197,0.651260101,0.052802904,-2.309186,0.780657,4.039895,-10.711513,-3.660791,0.010343996,0.017658,0.004584,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1165,France,44.74042908,5.124491567,1172787,2008,2021,11,14,0.687873659,0.633626003,-0.054247655,-2.727,-1.739676,1.220016,-6.323429,-5.033965,0.003294706,0.013399,0.005349,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1166,France,45.19060771,4.755101227,1172787,2008,2021,9,14,0.731762906,0.77851461,0.046751704,-1.209601,0.440831,-2.929202,-8.801259,-1.999438,0.038652561,0.009395,0.000658,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1167,France,45.77076029,4.761175333,1172787,2009,2021,8,13,0.1357527,0.171175292,0.035422593,3.761556,1.565664,-3.798819,4.511423,8.151357,-0.125279012,0.064471,0.003194,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1168,France,46.15031001,5.803992161,1172787,2008,2021,9,14,0.833436304,0.686203316,-0.147232988,-0.58571,-2.135087,-6.928482,3.961957,-1.391759,-0.000861321,0.045882,0.019307,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1171,France,46.2910683,5.589197264,1172787,2008,2021,8,14,0.61666079,0.40028258,-0.21637821,-3.176563,-3.418209,-8.324563,0.432942,-6.255504,-0.074826784,0.084413,0.021927,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1172,France,44.48265079,4.239175391,1172787,2008,2021,9,14,0.769601245,0.698374462,-0.071226783,0.386614,1.289613,0.661219,-4.114963,2.331994,0.056509843,0.066254,0.011136,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1173,France,45.23581467,4.678065148,1172787,2008,2021,7,14,0.371113681,0.406229853,0.035116172,-0.309588,2.069858,2.379343,-7.184924,-0.79569,-0.030923779,0.062516,0.024807,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1174,France,44.49245615,4.324330746,1172787,2008,2021,8,14,0.768493978,0.740752677,-0.027741302,-1.714532,-0.491325,0.374906,-7.820468,-2.915821,-0.124218244,0.059997,0.012757,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1175,France,44.16165388,5.945378328,1172787,2008,2021,8,14,0.681146901,0.651234363,-0.029912538,-0.555284,0.942482,0.608667,-4.120898,0.351861,0.031019434,0.027415,0.004113,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1176,France,44.55232142,4.749287829,1172787,2008,2020,7,13,0.473267567,0.647944128,0.174676561,-1.138456,0.633355,9.334603,-6.154251,-2.003569,0.016705857,0.058103,0.002165,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1177,France,44.62625499,4.897488812,1172787,2008,2021,11,14,0.476743915,0.479913984,0.003170069,-0.429769,-1.282345,-1.756319,4.936342,-0.032487,-0.040076408,0.040663,0.00712,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1178,France,44.55091203,4.750150826,1172787,2008,2021,11,14,0.441643828,0.495658326,0.054014498,-0.507241,0.123521,0.061708,-2.023335,-0.336218,-0.013453808,0.029566,0.004611,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1179,France,45.17997455,4.848086652,1172787,2008,2019,8,12,0.471037216,0.510230375,0.039193159,-2.022864,-0.169375,2.857509,-8.428834,-3.595819,0.009131213,0.05943,0.012586,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1180,France,45.00108707,5.435033701,1172787,2009,2021,9,13,0.5243134,0.488023078,-0.036290322,-1.594168,0.797964,-2.289032,-9.324538,-3.31836,-0.122714201,0.001418,0.009308,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1181,France,46.11142407,4.970263961,1172787,2010,2021,8,12,0.480637247,0.343960007,-0.136677241,-1.199474,-2.17682,-1.371493,4.808634,-2.658223,-0.110726297,0.083736,0.014786,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1182,France,45.81861416,4.999748989,1172787,2010,2021,7,12,0.464175609,0.235254102,-0.228921507,-2.580913,-3.997206,-2.176879,6.737503,-2.818636,0.107887085,0.119008,0.032998,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1183,France,45.43525195,5.756803953,1172787,2009,2020,7,12,0.750731358,0.725570864,-0.025160494,-1.484626,-1.37134,0.749187,-1.596466,-2.707281,-0.065916515,0.063739,0.000657,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1184,France,45.53476092,5.732800625,1172787,2008,2020,7,13,0.48899668,0.553028878,0.064032198,2.649051,0.567136,-4.152522,9.100807,6.379545,-0.048832556,0.066907,0.020548,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1185,France,46.18710322,5.266257266,1172787,2009,2021,8,13,0.546213107,0.73730714,0.191094033,-0.179737,1.925909,5.386995,-9.668083,-0.118707,-0.007443393,0.112311,0.027565,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1186,France,46.27808981,5.18090022,1172787,2009,2021,10,13,0.28073074,0.488927901,0.208197161,1.541932,0.618621,1.872858,5.927143,1.530975,0.003539509,0.093402,0.01848,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1187,France,46.39911885,5.108770184,1172787,2009,2021,10,13,0.212706229,0.213929441,0.001223212,-0.980657,-1.465361,-0.507893,1.78276,-2.135955,-0.08696188,0.087018,0.012792,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1189,France,46.41194096,5.012765201,1172787,2009,2021,8,13,0.434348871,0.033322994,-0.401025877,-2.921791,-7.575411,-11.642803,9.318548,-6.954031,0.026630723,0.102194,0.032411,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1190,France,46.08120304,5.340559236,1172787,2010,2021,7,12,0.636981914,0.591608548,-0.045373366,-1.177896,-1.964974,-4.697494,1.729879,-1.875592,-0.03401241,0.092242,0.043671,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1191,France,45.33134158,6.288145498,1172787,2009,2021,9,13,0.56359034,0.494094638,-0.069495702,-0.986635,4.053788,5.374588,-15.723319,-1.614639,0.056361723,0.05288,0.002013,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1192,France,44.40482431,4.217754625,1172787,2008,2021,10,14,0.647676488,0.667888561,0.020212073,-0.90226,2.949589,5.800539,-8.962924,-0.880946,0.017956679,0.01188,0.01556,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1193,France,45.61899985,5.610525443,1172787,2009,2020,7,12,0.044635842,0.250708831,0.206072989,-0.109065,0.809691,1.198934,-2.849047,0.420557,-0.025839257,0.063948,0.003564,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1194,France,45.7233771,5.920442186,1172787,2009,2020,7,12,0.113034534,0.419625665,0.306591131,1.162801,2.199012,11.95702,-5.269771,1.914989,0.001425314,0.071944,0.035074,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1196,France,44.81556337,5.681405931,1172787,2008,2021,10,14,0.583319094,0.793777923,0.210458829,1.914512,3.429248,5.566373,-4.261049,5.885547,0.033258726,0.067822,0.016708,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1197,France,45.05860057,4.956348069,1172787,2008,2021,11,14,0.442673652,0.538902202,0.096228549,0.562807,2.080979,6.178171,-7.248408,1.650309,-0.013854532,0.044088,0.015592,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1198,France,44.27442426,5.275657666,1172787,2008,2018,7,11,0.560134897,0.647253731,0.087118834,-1.063059,1.475736,4.053957,-9.687472,-0.994208,0.011676869,0.062362,0.008646,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1199,France,46.28408891,6.735231805,1172787,2008,2021,9,14,0.455882896,0.682751037,0.226868142,2.872549,2.559065,3.750881,1.726323,5.653256,-0.039287807,0.060497,0.006799,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1200,France,46.2868598,6.61735492,1172787,2008,2021,9,14,0.417230349,0.80346526,0.386234912,5.919865,5.174828,4.789623,3.530347,11.620084,-0.059013789,0.082118,0.015925,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1201,France,45.09531367,5.695243436,1172787,2009,2021,8,13,0.688029209,0.629791424,-0.058237785,-2.010389,-0.052894,-1.273146,-8.428179,-2.629281,-0.00722532,0.083579,0.000356,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1202,France,44.53873006,4.708113497,1172787,2009,2020,8,12,0.389960705,0.442309079,0.052348374,-0.006899,0.423673,-2.959481,1.435204,-1.448885,-0.085624318,0.087372,0.009382,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1203,France,44.73156286,4.97281188,1172787,2008,2021,7,14,0.557602623,0.699390822,0.1417882,2.845158,-0.801772,-1.965737,16.413357,6.05413,-0.036520001,0.020528,0.007741,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1205,France,43.96510919,7.415355449,1257506,2009,2020,8,12,0.8564249,0.796994718,-0.059430182,-1.328441,-1.165864,-2.834705,5.441614,-1.679172,0.044185034,0.045889,0.007657,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1206,France,43.68849753,7.070682061,1161417,2008,2020,8,13,0.672750481,0.766844084,0.094093603,1.554554,-0.214736,-0.61222,10.080809,3.711222,0.002380175,0.068078,0.011085,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1208,France,43.74919283,7.316408242,1250454,2008,2020,8,13,0.360860468,0.413741166,0.052880698,-0.342223,-1.56247,1.628086,2.788589,0.63897,-0.017581462,0.050652,0.021404,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1209,France,44.03090741,6.825681487,1164273,2008,2021,10,14,0.670991499,0.709218057,0.038226558,1.035828,0.695792,0.384604,2.876997,2.389794,0.029537025,0.007251,0.000398,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1210,France,43.96673237,6.758524455,1164273,2009,2021,8,13,0.607848005,0.68836306,0.080515054,-0.88035,1.312248,8.714753,-8.953198,-0.720562,0.068452165,0.029527,0.009004,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1211,France,43.91660836,5.885014185,1172787,2008,2021,11,14,0.543190311,0.743127188,0.199936877,0.700716,-0.086861,2.391497,7.299651,1.677353,-0.059358499,0.04284,0.015059,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1212,France,44.03381562,4.911534716,1172787,2008,2021,7,14,0.24866337,0.505658606,0.256995236,5.760433,2.645454,2.747613,11.742837,11.603426,-0.127306283,0.034067,0.009555,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1215,France,43.11901534,6.027806446,1173681,2008,2021,8,14,0.240540738,0.181393062,-0.059147676,-4.709195,-4.068649,-0.033821,-5.180994,-9.175752,-0.000519945,0.08717,0.02132,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1218,France,43.87255915,7.194331199,1164273,2009,2021,7,13,0.694192893,0.718544539,0.024351646,1.734956,1.933829,-0.033291,-4.357463,3.234453,0.00735443,0.026429,0.006088,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1219,France,44.09797185,5.117557714,1172787,2010,2021,10,12,0.241449246,0.365568936,0.12411969,1.286766,0.618399,10.751631,4.703343,3.642429,0.009810479,0.031309,0.009666,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1220,France,44.23591494,5.859982456,1172787,2008,2021,8,14,0.659143668,0.620856275,-0.038287393,-0.578594,0.298076,0.373255,-4.704808,0.026727,0.060480216,0.018764,0.007788,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1221,France,46.16973473,4.803492596,1172787,2008,2021,10,14,0.337540171,0.455672262,0.11813209,2.121469,1.039993,3.783326,5.099309,3.524018,0.066279745,0.072227,0.017275,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1222,France,45.30021407,4.821203028,1172787,2008,2021,9,14,0.228111492,0.244109545,0.015998053,1.636818,0.826307,2.43709,2.797942,3.824123,-0.028283617,0.05773,0.022367,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1223,France,45.70672543,5.905080913,1172787,2008,2020,9,13,0.338381332,0.421778677,0.083397345,0.956643,1.785348,5.745469,-2.702298,2.622447,-0.051774431,0.063965,0.020973,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1225,France,44.75839678,4.73397005,1172787,2008,2021,9,14,0.486650862,0.633382273,0.146731411,1.845418,1.113915,4.186121,2.318707,3.363916,-0.096236125,0.082035,0.021908,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1226,France,45.44230295,5.046552429,1172787,2008,2021,7,14,0.89748937,0.750177999,-0.147311372,-2.335646,-2.185051,-4.863759,-1.654764,-4.399519,-0.090191023,0.089668,0.019398,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1229,France,45.01775608,5.692182801,1172787,2009,2021,9,13,0.536903349,0.61416892,0.077265572,2.685728,2.17704,0.02088,3.282097,6.822012,0.038817084,0.015359,0.008506,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1230,France,44.73681825,5.893071724,1172787,2013,2022,7,10,0.592422711,0.70961524,0.117192529,0.588082,1.944598,6.077228,-4.776494,2.97055,-0.010898514,0.036057,0.015299,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1231,France,45.41334858,4.730865399,1172787,2008,2021,8,14,0.370966566,0.496764324,0.125797757,1.041722,1.067501,1.266964,0.93905,2.394042,-0.014433128,0.054154,0.008402,Family,TRUE,FALSE,FALSE,TRUE
FRA_046_MZB_LO_1233,France,45.3138331,5.487356855,1172787,2010,2020,8,11,0.319593008,0.579005303,0.259412295,2.927339,3.454503,3.194887,-6.859435,5.026372,-0.07949542,0.086382,0.003722,Family,TRUE,FALSE,FALSE,TRUE
